datetime,tempm,hum,pressurem,conds
2017-12-31 00:00:00,7.0,81,1028,Overcast
2017-12-31 00:30:00,7.0,76,1029,Partly Cloudy
2017-12-31 01:00:00,6.0,81,1028,Partly Cloudy
2017-12-31 01:30:00,6.0,81,1028,Partly Cloudy
2017-12-31 02:00:00,6.0,81,1029,Mostly Cloudy
2017-12-31 02:30:00,5.0,81,1029,Mostly Cloudy
2017-12-31 03:00:00,5.0,87,1029,Mostly Cloudy
2017-12-31 03:30:00,5.0,87,1028,Mostly Cloudy
2017-12-31 04:30:00,5.0,81,1028,Mostly Cloudy
2017-12-31 05:00:00,5.0,81,1028,Mostly Cloudy
2017-12-31 05:30:00,5.0,81,1029,Mostly Cloudy
2017-12-31 06:00:00,5.0,81,1029,Mostly Cloudy
2017-12-31 06:30:00,5.0,81,1029,Mostly Cloudy
2017-12-31 07:00:00,4.0,81,1030,Mostly Cloudy
2017-12-31 07:30:00,4.0,87,1029,Mostly Cloudy
2017-12-31 08:00:00,5.0,81,1030,Mostly Cloudy
2017-12-31 08:30:00,5.0,76,1030,Mostly Cloudy
2017-12-31 09:00:00,5.0,76,1030,Mostly Cloudy
2017-12-31 09:30:00,6.0,76,1030,Haze
2017-12-31 10:00:00,6.0,70,1030,Haze
2017-12-31 10:30:00,6.0,70,1030,Haze
2017-12-31 11:00:00,7.0,66,1029,Haze
2017-12-31 11:30:00,7.0,66,1029,Haze
2017-12-31 12:00:00,8.0,66,1028,Haze
2017-12-31 12:30:00,9.0,62,1028,Haze
2017-12-31 13:30:00,9.0,58,1027,Haze
2017-12-31 14:00:00,10.0,54,1027,Haze
2017-12-31 14:30:00,10.0,58,1027,Haze
2017-12-31 15:30:00,10.0,54,1027,Haze
2017-12-31 16:00:00,9.0,50,1027,Haze
2017-12-31 16:30:00,8.0,57,1027,Haze
2017-12-31 17:30:00,7.0,61,1027,Haze
2017-12-31 18:00:00,7.0,66,1027,Haze
2017-12-31 18:30:00,7.0,71,1027,Haze
2017-12-31 19:00:00,7.0,76,1027,Haze
2017-12-31 19:30:00,7.0,76,1027,Mist
2017-12-31 20:00:00,7.0,76,1027,Mist
2017-12-31 20:30:00,6.0,76,1027,Mist
2017-12-31 21:00:00,6.0,76,1028,Mist
2017-12-31 21:30:00,6.0,81,1028,Mist
2017-12-31 22:00:00,6.0,76,1028,Mist
2017-12-31 22:30:00,6.0,81,1028,Mist
2017-12-31 23:00:00,6.0,81,1028,Mist
2017-12-31 23:30:00,6.0,81,1028,Mist
2017-12-30 00:00:00,11.0,76,1028,Overcast
2017-12-30 00:30:00,11.0,76,1028,Overcast
2017-12-30 01:00:00,11.0,76,1027,Overcast
2017-12-30 01:30:00,11.0,76,1027,Overcast
2017-12-30 02:00:00,11.0,76,1028,Overcast
2017-12-30 03:00:00,11.0,76,1028,Overcast
2017-12-30 03:30:00,11.0,76,1028,Overcast
2017-12-30 04:00:00,10.0,82,1027,Overcast
2017-12-30 04:30:00,10.0,87,1027,Light Rain
2017-12-30 05:00:00,10.0,87,1026,Overcast
2017-12-30 05:30:00,10.0,87,1026,Overcast
2017-12-30 06:00:00,10.0,82,1026,Overcast
2017-12-30 06:30:00,10.0,82,1027,Overcast
2017-12-30 07:00:00,10.0,82,1027,Light Rain
2017-12-30 07:30:00,10.0,87,1027,Light Rain
2017-12-30 08:00:00,10.0,82,1027,Light Rain
2017-12-30 08:30:00,10.0,87,1027,Light Rain
2017-12-30 09:00:00,10.0,87,1027,Mostly Cloudy
2017-12-30 09:30:00,10.0,87,1027,Mostly Cloudy
2017-12-30 10:00:00,10.0,87,1027,Light Rain
2017-12-30 10:30:00,11.0,82,1026,Light Rain
2017-12-30 11:00:00,11.0,82,1026,Mostly Cloudy
2017-12-30 11:30:00,11.0,82,1026,Mostly Cloudy
2017-12-30 12:00:00,11.0,82,1025,Light Rain
2017-12-30 12:30:00,11.0,82,1025,Mostly Cloudy
2017-12-30 13:00:00,11.0,82,1025,Light Rain
2017-12-30 13:30:00,10.0,87,1025,Light Rain
2017-12-30 14:00:00,10.0,94,1024,Light Rain
2017-12-30 14:30:00,10.0,94,1024,Light Rain
2017-12-30 15:00:00,10.0,94,1024,Light Rain
2017-12-30 15:30:00,10.0,94,1024,Light Rain
2017-12-30 16:00:00,10.0,94,1025,Light Rain
2017-12-30 17:00:00,10.0,87,1025,Light Rain
2017-12-30 17:30:00,9.0,87,1026,Light Rain
2017-12-30 18:00:00,9.0,87,1026,Light Rain
2017-12-30 18:30:00,9.0,82,1026,Light Rain
2017-12-30 19:00:00,9.0,82,1026,Light Rain
2017-12-30 19:30:00,9.0,82,1027,Partly Cloudy
2017-12-30 20:00:00,8.0,87,1027,Partly Cloudy
2017-12-30 20:30:00,8.0,81,1027,Partly Cloudy
2017-12-30 21:00:00,8.0,81,1027,Partly Cloudy
2017-12-30 21:30:00,8.0,81,1028,Partly Cloudy
2017-12-30 22:00:00,8.0,81,1028,Partly Cloudy
2017-12-30 22:30:00,8.0,81,1028,Partly Cloudy
2017-12-30 23:30:00,7.0,81,1028,Mostly Cloudy
2017-12-29 00:00:00,10.0,94,1026,Overcast
2017-12-29 00:30:00,10.0,94,1026,Overcast
2017-12-29 01:00:00,10.0,94,1026,Overcast
2017-12-29 01:30:00,10.0,94,1026,Overcast
2017-12-29 02:30:00,10.0,94,1026,Overcast
2017-12-29 03:00:00,10.0,94,1026,Overcast
2017-12-29 03:30:00,10.0,94,1026,Overcast
2017-12-29 04:00:00,10.0,94,1026,Overcast
2017-12-29 04:30:00,10.0,94,1026,Overcast
2017-12-29 05:00:00,10.0,94,1026,Overcast
2017-12-29 05:30:00,10.0,94,1026,Overcast
2017-12-29 06:00:00,10.0,94,1027,Overcast
2017-12-29 06:30:00,10.0,94,1027,Overcast
2017-12-29 07:00:00,11.0,88,1028,Overcast
2017-12-29 07:30:00,11.0,94,1028,Overcast
2017-12-29 08:00:00,11.0,94,1028,Overcast
2017-12-29 08:30:00,11.0,88,1029,Overcast
2017-12-29 09:00:00,11.0,88,1029,Overcast
2017-12-29 09:30:00,12.0,82,1029,Overcast
2017-12-29 10:00:00,12.0,82,1029,Overcast
2017-12-29 10:30:00,12.0,82,1029,Overcast
2017-12-29 11:00:00,12.0,77,1028,Overcast
2017-12-29 12:00:00,12.0,77,1028,Overcast
2017-12-29 12:30:00,12.0,77,1028,Overcast
2017-12-29 13:00:00,12.0,77,1027,Overcast
2017-12-29 13:30:00,12.0,77,1027,Overcast
2017-12-29 14:00:00,13.0,72,1027,Overcast
2017-12-29 14:30:00,13.0,67,1027,Overcast
2017-12-29 15:00:00,13.0,67,1026,Overcast
2017-12-29 15:30:00,13.0,67,1026,Overcast
2017-12-29 16:00:00,13.0,72,1026,Overcast
2017-12-29 16:30:00,12.0,77,1026,Overcast
2017-12-29 17:00:00,12.0,72,1026,Overcast
2017-12-29 17:30:00,12.0,72,1027,Overcast
2017-12-29 18:00:00,12.0,72,1027,Overcast
2017-12-29 18:30:00,12.0,72,1027,Overcast
2017-12-29 19:00:00,12.0,72,1028,Overcast
2017-12-29 19:30:00,12.0,72,1028,Overcast
2017-12-29 20:00:00,12.0,72,1028,Overcast
2017-12-29 20:30:00,12.0,72,1028,Overcast
2017-12-29 21:00:00,12.0,72,1028,Overcast
2017-12-29 21:30:00,12.0,72,1027,Overcast
2017-12-29 22:00:00,11.0,76,1027,Overcast
2017-12-29 22:30:00,11.0,76,1028,Overcast
2017-12-29 23:30:00,11.0,76,1028,Overcast
2017-12-28 00:00:00,9.0,71,1026,Clear
2017-12-28 00:30:00,9.0,71,1026,Clear
2017-12-28 01:30:00,9.0,71,1026,Clear
2017-12-28 02:00:00,9.0,71,1026,Clear
2017-12-28 02:30:00,9.0,76,1026,Clear
2017-12-28 03:00:00,10.0,71,1026,Clear
2017-12-28 03:30:00,10.0,71,1025,Clear
2017-12-28 04:00:00,10.0,71,1025,Clear
2017-12-28 04:30:00,10.0,71,1026,Scattered Clouds
2017-12-28 05:00:00,10.0,71,1026,Scattered Clouds
2017-12-28 05:30:00,10.0,71,1026,Mostly Cloudy
2017-12-28 06:00:00,10.0,71,1025,Mostly Cloudy
2017-12-28 07:00:00,10.0,76,1026,Mostly Cloudy
2017-12-28 07:30:00,10.0,76,1026,Partly Cloudy
2017-12-28 08:00:00,10.0,82,1026,Clear
2017-12-28 08:30:00,10.0,82,1026,Light Rain
2017-12-28 09:00:00,10.0,82,1027,Light Rain
2017-12-28 09:30:00,10.0,87,1027,Light Rain
2017-12-28 10:00:00,10.0,87,1027,Light Rain
2017-12-28 10:30:00,10.0,87,1027,Light Rain
2017-12-28 11:00:00,10.0,94,1026,Light Rain
2017-12-28 11:30:00,10.0,94,1026,Light Rain
2017-12-28 12:00:00,11.0,88,1025,Light Rain
2017-12-28 12:30:00,11.0,88,1025,Light Rain
2017-12-28 13:00:00,11.0,88,1024,Light Rain
2017-12-28 13:30:00,10.0,87,1024,Light Rain
2017-12-28 14:00:00,10.0,87,1024,Light Rain
2017-12-28 14:30:00,10.0,87,1024,Light Rain
2017-12-28 15:00:00,10.0,87,1024,Light Rain
2017-12-28 15:30:00,10.0,87,1024,Light Rain
2017-12-28 16:00:00,10.0,87,1025,Light Rain
2017-12-28 16:30:00,10.0,94,1025,Light Rain
2017-12-28 17:00:00,10.0,94,1025,Light Rain
2017-12-28 17:30:00,10.0,94,1025,Light Rain
2017-12-28 18:00:00,10.0,94,1026,Light Rain
2017-12-28 18:30:00,10.0,94,1026,Light Rain
2017-12-28 19:00:00,10.0,94,1026,Light Rain
2017-12-28 19:30:00,10.0,94,1026,Light Rain
2017-12-28 20:00:00,10.0,94,1026,Light Rain
2017-12-28 20:30:00,10.0,94,1026,Light Rain
2017-12-28 21:00:00,10.0,94,1027,Light Rain
2017-12-28 21:30:00,10.0,94,1026,Overcast
2017-12-28 22:00:00,10.0,94,1026,Overcast
2017-12-28 22:30:00,10.0,87,1026,Overcast
2017-12-28 23:00:00,10.0,87,1026,Overcast
2017-12-28 23:30:00,10.0,94,1026,Overcast
2017-12-27 00:00:00,5.0,70,1030,Clear
2017-12-27 00:30:00,5.0,70,1030,Clear
2017-12-27 01:00:00,3.0,75,1030,Clear
2017-12-27 01:30:00,3.0,75,1030,Clear
2017-12-27 02:00:00,4.0,75,1030,Clear
2017-12-27 02:30:00,3.0,75,1030,Clear
2017-12-27 03:00:00,2.0,81,1030,Clear
2017-12-27 03:30:00,2.0,81,1030,Clear
2017-12-27 04:00:00,3.0,81,1030,Clear
2017-12-27 04:30:00,3.0,81,1030,Clear
2017-12-27 05:00:00,2.0,87,1029,Clear
2017-12-27 05:30:00,2.0,87,1030,Clear
2017-12-27 06:00:00,3.0,87,1030,Clear
2017-12-27 06:30:00,2.0,87,1030,Clear
2017-12-27 07:00:00,3.0,87,1030,Unknown
2017-12-27 07:30:00,5.0,81,1030,Unknown
2017-12-27 08:00:00,6.0,81,1031,Unknown
2017-12-27 08:30:00,8.0,76,1031,Unknown
2017-12-27 09:00:00,8.0,71,1031,Unknown
2017-12-27 09:30:00,9.0,62,1031,Clear
2017-12-27 10:00:00,10.0,58,1030,Clear
2017-12-27 10:30:00,10.0,58,1030,Clear
2017-12-27 11:00:00,10.0,54,1030,Clear
2017-12-27 11:30:00,11.0,50,1029,Clear
2017-12-27 12:00:00,11.0,50,1029,Clear
2017-12-27 12:30:00,12.0,47,1028,Clear
2017-12-27 13:00:00,12.0,47,1028,Clear
2017-12-27 13:30:00,11.0,54,1028,Clear
2017-12-27 14:00:00,11.0,54,1028,Partly Cloudy
2017-12-27 14:30:00,11.0,50,1028,Partly Cloudy
2017-12-27 15:00:00,11.0,54,1027,Clear
2017-12-27 15:30:00,10.0,58,1027,Clear
2017-12-27 16:00:00,10.0,58,1027,Clear
2017-12-27 16:30:00,10.0,58,1027,Clear
2017-12-27 17:00:00,9.0,62,1027,Clear
2017-12-27 17:30:00,9.0,62,1027,Clear
2017-12-27 18:00:00,9.0,62,1027,Clear
2017-12-27 18:30:00,9.0,62,1027,Clear
2017-12-27 19:00:00,9.0,62,1027,Clear
2017-12-27 19:30:00,9.0,66,1028,Clear
2017-12-27 20:00:00,9.0,66,1028,Clear
2017-12-27 20:30:00,9.0,66,1028,Clear
2017-12-27 21:00:00,9.0,66,1027,Clear
2017-12-27 21:30:00,9.0,66,1027,Clear
2017-12-27 22:00:00,9.0,66,1027,Clear
2017-12-27 22:30:00,9.0,66,1027,Clear
2017-12-27 23:00:00,9.0,71,1026,Clear
2017-12-27 23:30:00,9.0,71,1027,Clear
2017-12-26 00:30:00,6.0,61,1027,Clear
2017-12-26 01:00:00,5.0,65,1027,Clear
2017-12-26 01:30:00,3.0,70,1027,Clear
2017-12-26 02:00:00,3.0,75,1027,Clear
2017-12-26 02:30:00,3.0,81,1027,Clear
2017-12-26 03:00:00,4.0,75,1027,Clear
2017-12-26 03:30:00,3.0,75,1027,Clear
2017-12-26 04:00:00,3.0,75,1026,Clear
2017-12-26 04:30:00,3.0,75,1027,Clear
2017-12-26 05:00:00,3.0,75,1027,Clear
2017-12-26 05:30:00,2.0,81,1026,Clear
2017-12-26 06:00:00,2.0,81,1026,Clear
2017-12-26 06:30:00,3.0,81,1027,Clear
2017-12-26 07:00:00,3.0,75,1027,Clear
2017-12-26 07:30:00,3.0,75,1028,Clear
2017-12-26 08:30:00,7.0,71,1028,Clear
2017-12-26 09:00:00,8.0,57,1028,Clear
2017-12-26 09:30:00,8.0,62,1028,Clear
2017-12-26 10:00:00,9.0,54,1028,Clear
2017-12-26 10:30:00,10.0,50,1028,Clear
2017-12-26 11:00:00,10.0,50,1028,Clear
2017-12-26 11:30:00,10.0,43,1028,Clear
2017-12-26 12:00:00,11.0,38,1027,Clear
2017-12-26 12:30:00,11.0,33,1027,Clear
2017-12-26 13:00:00,11.0,35,1027,Clear
2017-12-26 13:30:00,11.0,30,1027,Clear
2017-12-26 14:00:00,12.0,28,1027,Clear
2017-12-26 14:30:00,11.0,26,1027,Clear
2017-12-26 15:00:00,11.0,26,1027,Clear
2017-12-26 15:30:00,11.0,24,1027,Clear
2017-12-26 16:00:00,11.0,26,1027,Clear
2017-12-26 16:30:00,10.0,26,1028,Clear
2017-12-26 17:00:00,10.0,28,1028,Clear
2017-12-26 17:30:00,9.0,32,1028,Clear
2017-12-26 18:00:00,9.0,34,1028,Clear
2017-12-26 18:30:00,9.0,37,1029,Clear
2017-12-26 19:00:00,8.0,46,1029,Clear
2017-12-26 19:30:00,8.0,46,1029,Clear
2017-12-26 20:00:00,8.0,37,1029,Clear
2017-12-26 20:30:00,8.0,37,1029,Clear
2017-12-26 21:00:00,7.0,43,1029,Clear
2017-12-26 21:30:00,7.0,49,1029,Clear
2017-12-26 22:00:00,7.0,53,1029,Clear
2017-12-26 22:30:00,7.0,53,1030,Clear
2017-12-26 23:00:00,6.0,57,1030,Clear
2017-12-26 23:30:00,6.0,61,1030,Clear
2017-12-25 00:00:00,7.0,37,1027,Clear
2017-12-25 00:30:00,6.0,39,1027,Clear
2017-12-25 01:00:00,6.0,39,1027,Clear
2017-12-25 01:30:00,6.0,39,1027,Clear
2017-12-25 02:00:00,5.0,45,1027,Clear
2017-12-25 02:30:00,5.0,45,1027,Clear
2017-12-25 03:00:00,5.0,45,1027,Clear
2017-12-25 03:30:00,4.0,49,1027,Clear
2017-12-25 04:00:00,4.0,52,1028,Clear
2017-12-25 04:30:00,3.0,56,1027,Clear
2017-12-25 05:00:00,3.0,56,1028,Clear
2017-12-25 05:30:00,3.0,60,1028,Clear
2017-12-25 06:30:00,2.0,65,1028,Clear
2017-12-25 08:00:00,5.0,61,1028,Clear
2017-12-25 08:30:00,5.0,65,1028,Clear
2017-12-25 09:00:00,6.0,61,1029,Clear
2017-12-25 09:30:00,7.0,57,1029,Clear
2017-12-25 10:00:00,8.0,57,1029,Clear
2017-12-25 10:30:00,8.0,50,1028,Clear
2017-12-25 11:00:00,9.0,43,1028,Clear
2017-12-25 11:30:00,9.0,40,1028,Clear
2017-12-25 12:00:00,9.0,43,1027,Clear
2017-12-25 12:30:00,9.0,43,1027,Clear
2017-12-25 13:00:00,10.0,40,1026,Clear
2017-12-25 13:30:00,10.0,32,1026,Clear
2017-12-25 14:00:00,10.0,35,1026,Clear
2017-12-25 14:30:00,9.0,37,1026,Clear
2017-12-25 15:00:00,10.0,32,1026,Clear
2017-12-25 15:30:00,9.0,37,1026,Clear
2017-12-25 16:00:00,9.0,34,1026,Clear
2017-12-25 16:30:00,8.0,40,1026,Clear
2017-12-25 17:00:00,8.0,37,1026,Clear
2017-12-25 17:30:00,7.0,43,1026,Clear
2017-12-25 18:00:00,6.0,46,1026,Clear
2017-12-25 18:30:00,7.0,39,1027,Clear
2017-12-25 19:00:00,8.0,37,1027,Clear
2017-12-25 19:30:00,8.0,37,1027,Clear
2017-12-25 20:00:00,7.0,57,1027,Clear
2017-12-25 20:30:00,6.0,61,1027,Clear
2017-12-25 21:00:00,6.0,61,1027,Clear
2017-12-25 21:30:00,6.0,61,1027,Clear
2017-12-25 22:00:00,6.0,61,1026,Clear
2017-12-25 22:30:00,6.0,61,1026,Clear
2017-12-25 23:00:00,6.0,61,1027,Clear
2017-12-25 23:30:00,6.0,61,1027,Clear
2017-12-24 00:00:00,14.0,77,1017,Scattered Clouds
2017-12-24 00:30:00,14.0,67,1018,Clear
2017-12-24 01:00:00,13.0,67,1017,Clear
2017-12-24 01:30:00,13.0,54,1018,Clear
2017-12-24 02:00:00,13.0,54,1018,Unknown
2017-12-24 02:30:00,12.0,58,1018,Unknown
2017-12-24 03:00:00,12.0,58,1018,Unknown
2017-12-24 03:30:00,12.0,58,1018,Unknown
2017-12-24 04:00:00,12.0,58,1018,Unknown
2017-12-24 04:30:00,11.0,58,1018,Unknown
2017-12-24 05:00:00,11.0,58,1018,Unknown
2017-12-24 05:30:00,10.0,66,1018,Unknown
2017-12-24 06:00:00,10.0,66,1018,Unknown
2017-12-24 06:30:00,9.0,71,1019,Unknown
2017-12-24 07:00:00,9.0,71,1019,Haze
2017-12-24 07:30:00,9.0,66,1019,Haze
2017-12-24 08:00:00,10.0,62,1020,Haze
2017-12-24 09:00:00,10.0,54,1021,Haze
2017-12-24 09:30:00,11.0,50,1021,Haze
2017-12-24 10:00:00,11.0,47,1021,Haze
2017-12-24 10:30:00,11.0,47,1021,Haze
2017-12-24 11:00:00,11.0,47,1021,Haze
2017-12-24 11:30:00,12.0,41,1021,Haze
2017-12-24 12:00:00,12.0,38,1021,Haze
2017-12-24 12:30:00,12.0,38,1021,Haze
2017-12-24 13:00:00,12.0,33,1021,Haze
2017-12-24 13:30:00,13.0,26,1021,Haze
2017-12-24 14:00:00,13.0,29,1021,Haze
2017-12-24 14:30:00,13.0,29,1021,Unknown
2017-12-24 15:00:00,12.0,30,1021,Unknown
2017-12-24 15:30:00,12.0,30,1022,Unknown
2017-12-24 16:00:00,12.0,28,1022,Unknown
2017-12-24 16:30:00,11.0,30,1023,Unknown
2017-12-24 17:00:00,11.0,30,1024,Unknown
2017-12-24 17:30:00,10.0,32,1024,Unknown
2017-12-24 18:00:00,10.0,32,1025,Clear
2017-12-24 18:30:00,10.0,30,1025,Clear
2017-12-24 19:00:00,9.0,30,1025,Clear
2017-12-24 19:30:00,9.0,30,1025,Clear
2017-12-24 20:00:00,9.0,30,1026,Clear
2017-12-24 20:30:00,9.0,30,1026,Clear
2017-12-24 21:00:00,8.0,34,1026,Clear
2017-12-24 21:30:00,8.0,34,1026,Clear
2017-12-24 22:00:00,8.0,34,1026,Clear
2017-12-24 22:30:00,8.0,32,1027,Clear
2017-12-24 23:00:00,7.0,37,1027,Clear
2017-12-24 23:30:00,7.0,37,1027,Clear
2017-12-23 00:00:00,10.0,82,1023,Clear
2017-12-23 00:30:00,10.0,82,1023,Clear
2017-12-23 01:00:00,10.0,82,1023,Unknown
2017-12-23 01:30:00,10.0,82,1023,Unknown
2017-12-23 02:00:00,9.0,87,1023,Unknown
2017-12-23 02:30:00,10.0,82,1023,Unknown
2017-12-23 03:00:00,10.0,82,1023,Unknown
2017-12-23 03:30:00,10.0,82,1022,Unknown
2017-12-23 04:00:00,10.0,82,1022,Unknown
2017-12-23 04:30:00,10.0,82,1022,Unknown
2017-12-23 05:00:00,10.0,82,1022,Unknown
2017-12-23 05:30:00,8.0,87,1022,Unknown
2017-12-23 06:00:00,8.0,87,1022,Unknown
2017-12-23 06:30:00,8.0,87,1021,Unknown
2017-12-23 07:00:00,8.0,87,1022,Unknown
2017-12-23 07:30:00,9.0,87,1022,Unknown
2017-12-23 08:00:00,10.0,87,1022,Unknown
2017-12-23 08:30:00,11.0,76,1022,Unknown
2017-12-23 09:00:00,12.0,77,1022,Unknown
2017-12-23 09:30:00,13.0,72,1021,Unknown
2017-12-23 10:00:00,14.0,72,1021,Unknown
2017-12-23 11:00:00,16.0,68,1020,Unknown
2017-12-23 11:30:00,17.0,63,1020,Clear
2017-12-23 12:00:00,18.0,64,1019,Scattered Clouds
2017-12-23 12:30:00,18.0,64,1019,Partly Cloudy
2017-12-23 13:00:00,18.0,64,1018,Partly Cloudy
2017-12-23 13:30:00,18.0,64,1018,Partly Cloudy
2017-12-23 14:00:00,18.0,64,1018,Partly Cloudy
2017-12-23 14:30:00,18.0,64,1017,Partly Cloudy
2017-12-23 15:30:00,17.0,68,1017,Partly Cloudy
2017-12-23 16:00:00,17.0,72,1017,Clear
2017-12-23 16:30:00,16.0,77,1017,Clear
2017-12-23 17:00:00,16.0,77,1018,Clear
2017-12-23 17:30:00,16.0,77,1018,Scattered Clouds
2017-12-23 18:00:00,16.0,77,1018,Scattered Clouds
2017-12-23 18:30:00,15.0,88,1017,Clear
2017-12-23 19:00:00,15.0,88,1017,Clear
2017-12-23 19:30:00,15.0,88,1017,Clear
2017-12-23 20:00:00,15.0,88,1018,Mostly Cloudy
2017-12-23 20:30:00,15.0,88,1018,Mostly Cloudy
2017-12-23 21:00:00,15.0,88,1018,Mostly Cloudy
2017-12-23 21:30:00,15.0,88,1018,Light Rain
2017-12-23 22:00:00,14.0,94,1018,Mostly Cloudy
2017-12-23 22:30:00,14.0,88,1018,Mostly Cloudy
2017-12-23 23:00:00,14.0,88,1017,Mostly Cloudy
2017-12-23 23:30:00,14.0,88,1018,Mostly Cloudy
2017-12-22 00:00:00,3.0,70,1029,Clear
2017-12-22 00:30:00,4.0,75,1028,Clear
2017-12-22 01:30:00,3.0,70,1028,Clear
2017-12-22 02:00:00,4.0,65,1027,Clear
2017-12-22 02:30:00,3.0,70,1027,Clear
2017-12-22 03:00:00,3.0,70,1027,Clear
2017-12-22 03:30:00,3.0,70,1027,Clear
2017-12-22 04:00:00,2.0,75,1027,Clear
2017-12-22 04:30:00,3.0,75,1027,Clear
2017-12-22 05:30:00,3.0,75,1027,Clear
2017-12-22 06:00:00,2.0,81,1027,Clear
2017-12-22 06:30:00,4.0,81,1027,Clear
2017-12-22 07:00:00,4.0,75,1027,Unknown
2017-12-22 07:30:00,5.0,76,1027,Unknown
2017-12-22 08:30:00,7.0,76,1027,Unknown
2017-12-22 09:00:00,8.0,71,1027,Clear
2017-12-22 09:30:00,9.0,66,1027,Clear
2017-12-22 10:00:00,11.0,54,1027,Clear
2017-12-22 10:30:00,12.0,51,1027,Clear
2017-12-22 11:00:00,13.0,44,1026,Clear
2017-12-22 11:30:00,13.0,47,1026,Clear
2017-12-22 12:00:00,14.0,44,1025,Clear
2017-12-22 12:30:00,15.0,39,1025,Clear
2017-12-22 13:00:00,14.0,41,1024,Clear
2017-12-22 13:30:00,15.0,34,1024,Clear
2017-12-22 14:00:00,15.0,36,1023,Clear
2017-12-22 14:30:00,15.0,29,1023,Clear
2017-12-22 15:00:00,15.0,34,1023,Clear
2017-12-22 15:30:00,15.0,34,1023,Clear
2017-12-22 16:00:00,14.0,41,1023,Clear
2017-12-22 17:00:00,12.0,54,1024,Clear
2017-12-22 17:30:00,11.0,54,1024,Clear
2017-12-22 18:00:00,11.0,54,1024,Clear
2017-12-22 18:30:00,10.0,62,1024,Clear
2017-12-22 19:00:00,10.0,62,1024,Clear
2017-12-22 19:30:00,10.0,62,1024,Clear
2017-12-22 20:00:00,11.0,62,1024,Clear
2017-12-22 20:30:00,10.0,71,1024,Clear
2017-12-22 21:00:00,10.0,76,1024,Clear
2017-12-22 21:30:00,10.0,76,1023,Clear
2017-12-22 22:00:00,10.0,76,1023,Clear
2017-12-22 23:00:00,9.0,82,1023,Clear
2017-12-22 23:30:00,9.0,82,1023,Clear
2017-12-21 00:00:00,5.0,42,1033,Clear
2017-12-21 00:30:00,4.0,45,1033,Clear
2017-12-21 01:00:00,3.0,52,1033,Clear
2017-12-21 01:30:00,2.0,60,1033,Clear
2017-12-21 02:00:00,2.0,60,1033,Clear
2017-12-21 02:30:00,1.0,70,1033,Clear
2017-12-21 03:00:00,1.0,70,1033,Clear
2017-12-21 03:30:00,1.0,75,1033,Clear
2017-12-21 04:00:00,0.0,75,1033,Clear
2017-12-21 04:30:00,1.0,70,1033,Clear
2017-12-21 05:00:00,0.0,75,1034,Clear
2017-12-21 05:30:00,1.0,65,1034,Clear
2017-12-21 06:00:00,-1.0,80,1034,Clear
2017-12-21 06:30:00,0.0,80,1034,Clear
2017-12-21 07:00:00,0.0,75,1034,Clear
2017-12-21 08:00:00,4.0,65,1034,Clear
2017-12-21 08:30:00,5.0,65,1034,Clear
2017-12-21 09:00:00,7.0,57,1034,Clear
2017-12-21 09:30:00,8.0,57,1034,Unknown
2017-12-21 10:00:00,9.0,46,1034,Unknown
2017-12-21 10:30:00,10.0,40,1033,Clear
2017-12-21 11:00:00,11.0,35,1033,Clear
2017-12-21 11:30:00,10.0,32,1033,Clear
2017-12-21 12:00:00,11.0,28,1032,Clear
2017-12-21 12:30:00,11.0,26,1032,Clear
2017-12-21 13:00:00,12.0,28,1031,Clear
2017-12-21 13:30:00,12.0,26,1031,Clear
2017-12-21 14:00:00,12.0,24,1030,Clear
2017-12-21 14:30:00,12.0,26,1030,Clear
2017-12-21 15:00:00,12.0,26,1030,Clear
2017-12-21 15:30:00,11.0,26,1030,Clear
2017-12-21 16:00:00,11.0,26,1029,Clear
2017-12-21 16:30:00,11.0,26,1029,Clear
2017-12-21 17:00:00,10.0,28,1029,Clear
2017-12-21 17:30:00,10.0,30,1030,Clear
2017-12-21 18:00:00,10.0,30,1030,Clear
2017-12-21 18:30:00,8.0,53,1030,Clear
2017-12-21 19:00:00,7.0,61,1030,Clear
2017-12-21 19:30:00,7.0,57,1030,Clear
2017-12-21 20:00:00,7.0,57,1030,Clear
2017-12-21 20:30:00,6.0,61,1030,Clear
2017-12-21 21:00:00,6.0,57,1030,Clear
2017-12-21 21:30:00,6.0,57,1030,Clear
2017-12-21 22:00:00,5.0,61,1029,Clear
2017-12-21 22:30:00,4.0,65,1029,Clear
2017-12-21 23:00:00,4.0,65,1029,Clear
2017-12-21 23:30:00,4.0,70,1029,Clear
2017-12-20 00:00:00,4.0,61,1035,Clear
2017-12-20 00:30:00,3.0,65,1035,Clear
2017-12-20 01:00:00,2.0,70,1035,Clear
2017-12-20 01:30:00,1.0,75,1035,Clear
2017-12-20 02:00:00,2.0,75,1035,Clear
2017-12-20 02:30:00,1.0,75,1035,Clear
2017-12-20 03:00:00,1.0,81,1035,Clear
2017-12-20 03:30:00,0.0,87,1034,Clear
2017-12-20 04:00:00,1.0,81,1034,Clear
2017-12-20 04:30:00,0.0,87,1034,Clear
2017-12-20 05:00:00,0.0,87,1034,Clear
2017-12-20 06:00:00,1.0,81,1034,Clear
2017-12-20 06:30:00,0.0,87,1034,Clear
2017-12-20 07:00:00,1.0,81,1034,Clear
2017-12-20 07:30:00,1.0,81,1034,Clear
2017-12-20 08:00:00,2.0,75,1034,Clear
